id,median_house_value
17377,210190.866575944
5843,189893.502015681
11311,225265.283060877
5991,280754.472763202
8015,257908.418362611
155,411698.102865342
5071,278767.342626068
9589,177793.465096629
13746,169716.606766559
1054,109517.650599654
14070,196069.295812562
7181,172995.628054604
4261,168053.629035967
18961,184352.774072872
9987,203571.133354706
10156,544648.428186999
7884,217988.299571057
16776,212359.262324242
2089,103192.476464185
6353,198587.864163046
10384,219467.949751555
18114,330637.44787332
17378,171714.422016622
6623,221414.298604691
6576,292147.465186174
14807,219896.209526688
6387,254137.233328276
1962,68046.6664494695
17036,267735.412262935
728,237337.157260638
11044,272136.895893493
3503,179302.217656719
3395,209431.346131271
2801,-70638.4047799201
5998,130308.138107454
19818,87821.7452934144
18490,233566.030885377
6678,173387.329406598
933,249844.694048673
9635,174713.371660152
4004,243885.912008646
9842,236227.616302623
8932,226478.878710547
10542,301135.579998778
19687,78942.4124136258
16352,187721.372796353
9483,100675.985113903
15091,124988.678422941
18909,190303.812442026
19631,105351.703146415
4176,147826.724299358
13729,151436.265719648
12154,158502.283178421
19940,109771.357877581
7542,127211.989894255
1629,418991.58106657
2466,122342.916654365
1339,210122.431426123
3801,262437.694650013
3154,137578.515696182
2045,105458.431120629
13744,178568.263903157
1994,114964.116536165
14391,258786.216238929
10564,332911.984375275
5385,170810.200119502
9077,174888.15882413
9505,182676.023917813
1021,208592.32852176
9294,292789.331880376
8854,672229.304704317
8636,399686.397841414
8155,239184.091641157
10904,124633.985245514
8169,203798.246989542
13900,12174.1520829299
746,180902.923052747
11306,197244.204886254
10254,168337.505135385
15904,275530.939958165
12117,163107.297735329
15033,233786.0311698
15321,216055.894375471
17101,319671.696322902
12648,129023.358119041
19964,87479.1760350007
678,247325.389512805
20287,219054.562130733
3954,394690.611198299
19813,139336.001077327
17589,244302.969758363
3817,177618.922507243
16621,285595.590106301
15506,262915.012724091
15170,217823.974063892
13748,193591.808832694
9488,167510.542591374
19501,144742.959031553
18508,352444.734930801
16736,280398.932056505
6550,126239.955283695
10865,164024.178996283
18013,305152.005328839
9433,217104.215103334
6907,237115.701431762
20133,246633.077754014
17604,274437.26599593
17347,292143.06631322
8993,297804.641073556
3389,318598.450291691
17526,246304.446134992
19705,100227.363964279
6785,269795.286279076
20515,84953.8553304424
17458,350902.090253838
3442,205294.859686336
4354,464158.255099215
20505,324526.730374868
16886,349573.995039519
12998,168305.977936879
9525,259789.786854161
9759,147190.376699699
16124,233983.444740909
18086,398701.49029337
16332,204855.982219313
15085,222754.333455591
9149,190742.774495002
10881,224036.168091651
16076,276823.028663771
4564,130788.435322074
7125,259099.83149505
91,151203.011130303
17118,163381.516211648
3720,184756.789566872
4990,147873.750324898
9444,114073.908731334
10952,41722.3387054951
13042,199072.682709844
19324,202829.553065112
17243,264326.240847296
11722,103260.867537587
11362,192937.289403668
20297,269811.35191005
10717,343564.725739501
19226,300671.800428232
14900,165467.634216606
11011,467722.993080311
8012,245535.131178048
13130,89611.8593178438
10235,161244.398368674
1080,98952.9793126357
1799,157789.888209802
9243,81243.1855447571
8460,233792.317534181
18022,324601.458824845
8981,242073.917612322
1111,49205.0852398436
18783,89782.572945399
756,315179.12072859
7320,142313.348887401
9188,299804.747567718
19367,237153.686737902
1681,221372.635741601
14419,225822.058296254
524,204425.726824126
19181,193848.21593331
9092,140545.414906535
1921,57589.082077044
504,209684.015896291
3254,120618.799624349
4670,147389.98057967
6372,253880.055859026
20038,99413.9999112857
3688,136657.603296873
1405,257000.041018009
20429,374842.7437311
15217,241875.713738141
8724,274306.760256598
17824,284872.822995329
16474,134229.361094754
18667,275770.948996637
18537,228714.0318852
2953,173869.232413247
12973,133980.299156124
14735,206955.43414157
16631,238144.153690238
11901,268378.974358669
12578,141367.922032423
16906,211724.125360649
14190,129894.650126961
2243,101486.901462511
2364,133352.656234988
1688,263042.122840127
14919,258587.466804197
9859,286270.150442362
10818,308390.379944159
15448,196305.535046011
15302,189165.94720052
15751,268696.904577519
4957,157454.261803935
11167,187408.159047235
16615,278333.904145795
5227,89754.4212123473
12984,191157.387902299
6493,173479.852024247
20550,140319.002684067
17236,271979.454621346
3785,243005.969514994
9412,229746.207341235
4686,239157.133680886
19746,90556.7032900187
9648,226459.580148219
1814,217269.407889019
18745,75077.0304512278
1160,56661.8912878131
10960,167058.855875689
4293,160093.120293933
11159,184600.823404846
8774,278364.686930585
17552,146547.665496853
11836,65739.0189458217
16122,268870.58364598
8016,237739.045102656
5788,206989.945752481
11864,76857.8358045767
16210,145924.32847534
15084,152676.523152596
1271,167482.300220903
19354,212583.994661189
4113,332481.440890713
12892,132047.745573723
14250,160224.482265889
11534,175765.989275459
16266,82906.5192327995
19285,211432.022018018
19815,69127.1925078366
20006,81884.7980270604
10981,205082.850017144
9970,212002.360134567
6873,172531.345952849
15274,219639.165273598
17893,232013.044411592
14786,211098.323653124
5613,179411.452203277
5152,119312.037081244
12415,113483.691791556
1025,67523.3854153217
1085,54892.2100042184
12489,137842.174584723
9411,274426.558508211
7511,236310.520099404
9282,324013.158448996
8830,181980.256374375
8078,235866.960540355
386,220927.797205006
238,190884.519761481
14705,236910.390102948
8181,317289.897965401
16578,196171.7616152
16372,121957.064841477
10700,207211.152394044
4308,155300.684943111
14547,317732.250429347
15584,117119.018884993
8334,239133.587046642
17807,265401.254243452
17947,286772.779538599
857,252395.482177872
2248,127834.741918172
19416,172933.728963313
11468,209743.019375317
18861,251460.872499538
15937,266404.872966825
9338,310412.066095991
9603,95475.6253529613
3696,96579.9653483387
6406,233847.663152639
11328,193759.043508293
3419,154748.108741986
19228,306430.515957584
13874,134590.597115204
17907,276728.178151224
10624,273388.586164203
2351,123834.658966808
7265,141080.261003584
650,215538.824554956
57,159642.543555581
20615,83650.5880815294
7520,167240.448678994
5762,201743.990815375
16509,165443.056879857
2651,144936.680886053
5939,193780.276868806
4192,265078.09311303
20155,370026.69771134
16139,288046.803285333
10712,194619.082889253
16876,332155.309539733
13764,76360.8100264034
19928,217159.218579248
3037,205023.175716839
13522,209363.642772358
1344,201411.147354476
1664,278837.774866397
12921,175742.990821825
8430,247669.99466479
20497,249650.740030251
13821,166935.438256466
11010,336243.114001224
1381,279678.986568215
11800,140890.135039722
11427,224991.373805986
18338,314567.990238308
8120,144023.927029192
5616,143178.782048802
11409,287373.148299914
14740,193168.752476079
19249,186894.209908053
17512,260893.312105574
13118,167235.130063404
19318,223440.972581249
8109,166503.807435716
271,196556.141860845
9548,111108.666396178
18585,164125.301019884
2055,90344.0185620483
1869,-7583.2846156462
17586,311373.539573558
4075,512079.505491968
10124,229511.065975543
7339,135765.058524089
17765,187745.936794893
13417,179576.734780942
10002,85265.2306733976
7142,187615.532365556
4115,294506.092099126
6161,129711.17421026
4105,252134.755247403
11570,273453.421685773
8344,312188.031175792
17477,334930.305017992
14212,184204.895407382
19926,204950.011636856
3756,213536.825212587
1231,28265.5470788699
3611,242455.214921831
631,227335.588717075
4346,532274.177108693
903,247870.87979965
13743,431807.602889182
19374,165478.03043879
6284,180875.574115864
17933,190350.904627397
17642,313364.213204067
16491,188609.913666136
10397,202118.734462387
8172,202481.974198755
19466,143708.662053488
11107,227028.326820626
15346,148410.1538311
18284,500327.327254371
10330,288850.850411473
7384,103595.591842132
15941,283523.08889583
17573,239400.339241068
14585,235627.358818457
10942,160600.87603888
1023,11697.3162421391
13695,60684.1772488025
10758,457310.080398491
4780,164994.915239167
14088,231068.87506329
10912,182457.466478191
19535,97902.1629145009
12351,126858.785370871
2418,38621.4525197484
10311,283255.682101874
10084,81455.7596657513
6065,264509.788497094
2057,140691.185477352
99,202457.612247232
2052,93308.3693090906
10066,66701.2348399782
6468,221389.271643086
7654,199807.924768318
10434,176602.089488687
12683,196304.749080107
2395,109418.599687436
10578,237554.207557044
2306,179685.10187209
17492,218843.411543849
20597,104653.211483201
20104,104462.149202616
3527,238956.02983529
20090,121138.788598466
2037,154952.221313329
7144,158706.454662681
2684,131190.665271811
16469,131022.165806172
17710,214356.725068177
4410,166000.003445692
11964,124165.926059586
2260,117315.457542343
12771,121563.919985358
5907,115650.524550108
7342,121840.935027582
12049,192589.457898275
4944,155114.974649926
9327,240133.630698433
7900,251958.876330375
10283,211046.469835823
16599,279074.566094483
11811,140668.335299306
12290,103620.814736373
15330,181035.292088265
10074,69427.1517281813
9652,113565.732920827
18289,410411.989859199
13007,195979.179719025
7378,130534.54390409
6440,241320.577411486
15522,138804.316712489
20116,96847.284714307
20445,275882.232980263
12494,155968.406115838
7726,185418.809714105
5676,358847.316559546
2946,83495.6426045488
7454,240551.671778518
18414,349258.796891501
470,191832.467448796
10899,216515.380196651
13825,77758.7932397205
3109,100166.27624128
2909,173267.402400308
17437,264163.18026388
15216,258959.175146244
20161,186567.034484059
12591,237207.137044992
1366,216514.757116843
2774,41461.0932819746
18006,257053.525488259
13220,132143.824877754
8678,296101.384070505
15211,241729.611775929
13289,178285.223719066
15628,338578.355608137
18843,57381.3366011343
7278,104955.370321329
3057,139052.694166601
402,302741.438315618
17504,221699.98908077
12994,151241.449455468
12263,100190.759942857
11004,317105.18443357
7783,199046.993634371
605,216013.321635274
15304,164530.787338285
11101,280805.68549745
8791,480327.950816455
6026,173753.418985139
10996,249299.584287176
17335,212168.73604062
15411,109557.012028691
1383,245325.275413841
12646,51370.3501365195
2076,78762.9847885803
8776,230345.428881315
5396,145659.501860301
7345,137002.663646905
20540,194779.194907066
19572,96719.1131322495
13304,140453.396776242
7300,132387.607657789
18710,93666.8005318142
13569,163088.013470202
5736,184017.990058224
10331,284134.69736186
984,220345.354334637
10376,316621.449255239
3128,117493.69953774
973,302054.489471013
6848,230252.89786852
637,209371.742910762
5546,268292.94069029
4262,206374.908408092
1426,130988.08659448
8992,315736.694609084
11330,202065.343543161
13824,67289.8827319729
14121,149806.699591752
18892,254790.136368725
20007,123217.326780298
20409,383355.131833047
18217,277559.248678132
8333,194100.888983343
7347,141813.7044575
14749,255379.300719303
10538,369734.274937054
16464,158119.506209339
544,200293.768413632
14909,233573.119649714
3702,190477.025731335
15800,256374.250161155
19560,136784.257659871
11738,119578.943124403
8465,216103.297441283
684,220238.054714725
9875,256311.533898173
7619,259107.669228703
18150,242601.968323402
12003,187829.357357009
10068,-11161.780416014
14522,206164.115212674
5586,274208.842105015
14478,242086.160027601
2221,226940.99271517
11580,244701.979581189
4411,237020.627064293
4739,310845.752162681
16416,168199.719601475
18016,315120.234146907
16733,256972.26669057
18858,57405.0010704038
17938,224032.031412234
20092,10351.0937214781
19580,187106.667018781
9486,159612.906407698
4878,164004.17363669
4440,232172.908884329
8173,285708.434533219
1176,-23953.0206437057
11684,164865.455417975
6044,82425.7657370977
14741,209580.107043039
10751,333394.196229252
7005,173355.676684939
6393,407416.550295315
5798,150144.187514171
7136,198779.721220457
14880,218381.357252073
17182,329230.297584497
10429,325585.320942396
5977,183693.624983894
11249,206564.245242397
4706,243035.318431676
13420,181939.901641808
7855,213218.022075475
18555,221486.569767918
15111,215169.61553487
435,245734.043400387
1831,252588.069736397
19849,121340.60203378
16508,179142.632916127
14140,178575.060533371
3913,151502.973295438
14229,243515.082516861
3348,13633.5423514958
7850,106759.472646125
4151,210758.019151568
6184,189216.333278013
2985,100755.909517447
17191,304926.512297744
17651,247824.850061607
13320,160849.551712879
3927,164372.569132669
8703,256129.768663173
688,192154.410305674
8903,247520.862474741
11195,180111.283141971
15624,369470.764817247
10502,227622.286055719
3480,308146.273057148
18989,75307.3474919282
6084,216891.771437919
17150,282733.278659856
9096,228965.936306707
7058,208911.118426784
2688,206031.859110096
8893,270445.851450599
13200,131631.380986093
3468,244739.189044441
14294,193376.844226764
17396,234695.439346102
19227,338065.73959893
17821,115700.243402821
9533,109992.249900489
9219,99276.7225177973
16661,290326.767488308
16860,187825.89764735
14727,215435.037256751
9545,84536.280802407
7049,129072.745067072
3802,243706.72898161
15602,188842.62870543
10815,307696.780913935
7482,102843.608228469
1846,350281.752946982
13612,154965.939989988
4759,159898.545259953
5899,162321.770267213
10841,192422.211218222
7021,161950.213699988
5122,215954.067750151
3020,216038.438143346
18914,188193.594451547
13947,223809.989947181
2593,125571.326355698
15139,196345.568931945
9118,165391.476745502
10807,310541.136922203
1917,112820.669680255
10875,180592.436540027
16869,211857.307458738
15057,208845.998787767
1662,318835.651917878
13857,91875.0845566974
8762,330738.183963842
18156,403442.523404234
13604,161488.445666982
10314,250816.226077045
6374,223971.226388913
15322,201163.801726331
13592,71090.1582217043
4056,290777.422281537
980,269686.02533657
11005,204626.913175178
16505,132897.576089265
19162,221501.715480604
3707,119400.478426188
3309,79091.6030440844
9992,48259.5875604497
2249,176723.399443827
18093,392528.877944339
6914,306307.857705103
15865,300326.127194097
6357,170730.424988201
20061,67520.0404455312
10021,70447.7749583603
18137,301331.623169579
18119,341239.103967805
14056,224439.495409445
441,208798.154901375
20581,128919.169506762
20386,290395.407508378
11627,256673.964225391
18957,175369.682261166
20270,188328.312133418
12110,157680.103223375
19152,144092.783783551
691,189280.624610465
10884,276318.118735547
1454,234732.762561605
6969,152188.095983238
656,222222.388420472
14209,194168.147752349
16333,192716.441016755
15494,271044.987534281
6181,183647.773159456
350,171043.535062419
11277,184247.189201367
12941,209615.986311449
19067,227895.210705355
17575,189376.601935378
14715,192370.544570253
4698,236415.414100536
4478,146203.324340134
8907,226614.382063492
7007,189711.001757601
17968,323455.190164632
7753,161253.105333025
1775,207487.474712746
6449,292776.005564255
17488,240368.898009777
9854,293954.750691853
12706,142828.134677871
10363,248879.878740925
16835,266347.879294276
2211,125071.133141797
13095,75402.4566850816
7117,266697.521391034
7105,232425.162741174
8617,305052.093380054
19755,114036.390312946
19438,148627.317609242
3844,146350.366328949
9186,339838.74461393
9894,199046.893300614
4250,292141.562833452
10663,287190.660494708
20045,103328.935269974
2163,117246.536621526
1040,-45759.725524908
11040,360733.138188542
14843,188749.614053856
10882,218970.272256075
11727,-12318.7849144587
20131,194254.737388068
14937,250877.538050167
1393,218918.393145789
15397,201504.95926938
13230,361058.176105032
1567,611616.853170132
12852,127487.17999748
3781,276477.600895797
16271,180006.879649166
20338,300813.276212846
9651,101023.68655312
7034,208848.492547608
3313,170394.212028595
20476,278020.94729499
17109,680185.954048347
3330,176723.357945883
13480,113234.168453359
12075,182452.482893966
13353,191772.743263388
20363,289488.634470661
7936,125666.388642295
11110,185892.739479077
939,207553.763778434
9594,227672.859820366
4848,132927.691441764
13961,137035.302927243
17549,202618.056627749
17254,265038.020814825
787,229862.861142856
15692,536458.360982469
1759,204475.894733002
8263,249700.037525493
13917,97231.1802582453
6203,184858.101998651
17596,236792.330300218
7975,154918.493916968
20164,557744.719033889
6403,161315.485948632
9021,315618.600072142
15371,179073.922079055
2337,137478.267691773
1117,66529.5272932509
10539,307659.926799061
1676,227210.591675008
27,188281.46131717
12686,50557.9919111143
8114,220398.718019451
15255,287231.00563616
19991,120816.525063797
10063,91962.3643911047
8365,160934.110958106
6233,169175.75418732
7316,146208.155799464
18042,401108.959902911
10797,439559.896422021
5191,136805.809279145
16228,171412.031806853
12266,97358.9024534154
13722,107314.223684631
15206,264585.430317217
12380,96857.7369457043
5848,237576.507875719
18245,237161.436748168
1469,251187.590543625
17850,270425.850154718
20272,354760.54808963
2910,176627.824401526
14006,291315.789961433
12680,183901.470290302
6329,246411.041104161
14846,143003.046364983
7636,225929.508809563
16717,229646.717509658
13241,237514.679046197
16325,207537.883727139
1928,141435.627349251
2151,117049.312987355
19950,78147.6907812118
11269,216467.739129636
13841,128867.832740767
1145,34528.2145530917
9782,194630.427111638
7382,117721.642648871
11587,270974.179274438
14523,202757.776838073
16839,285576.492634882
14062,235689.973405599
13773,182468.839055023
4296,161538.194867242
4322,241395.681737698
16011,327741.80208122
18910,203862.37633742
15295,201440.860021655
12126,120159.027484852
17393,234692.257765177
6809,199757.804820084
12304,168715.658703697
863,315679.894801169
4088,235449.749277585
5537,313152.593584925
18849,-13241.4064473089
15769,352146.552142455
19155,237940.730606548
19958,132596.402951874
4165,187155.387235009
6811,164104.599961108
16154,258012.441027852
16218,105742.016924654
17261,247758.496031051
12461,-12385.6706941157
3485,295669.90868032
3002,129969.730469533
19823,73591.1444182016
14834,130845.804787905
11868,51892.3791295127
6097,190000.867517324
17415,299895.874811124
6085,264943.921516319
9886,250626.762072797
19385,76159.5198750241
19713,179889.780561208
7590,207961.107699141
16288,92183.6221980569
1727,116569.313422661
819,178920.183655357
20042,65779.3615751484
5157,131242.475031661
7847,154521.936808212
20176,213241.706599212
10455,151283.270486909
1299,169072.837494772
14437,170482.713363123
1282,154324.087223186
15053,235885.778410706
16331,179921.613885248
6207,341783.887171643
15256,295014.30617915
16514,149863.306428191
2834,88471.3855661483
12586,229709.207999756
3268,120567.650754777
18346,267324.757978191
18743,41301.6548227013
6218,235657.505100987
6871,139063.813242547
11917,150571.665461252
4093,204171.118597239
14118,229286.359850075
5282,669091.858951561
5727,284925.220321314
3567,234615.608209152
13404,124208.654332321
1764,228884.914335135
18521,18993.3198574399
12580,61177.3805142401
16988,286895.936761958
19682,133698.709703105
11382,201026.221038204
3824,235595.637215216
17674,199741.49062403
10148,294587.70948353
6102,194429.379018936
10272,119274.756817972
4258,264897.317175326
12137,132702.348264989
815,226003.56739937
15907,329759.030706757
2604,74843.062642141
16409,137929.702413771
4611,195161.674866857
1633,340917.33443356
5608,145168.32687286
17412,175097.49599156
5954,222856.415323295
1456,188728.436896688
7255,120404.547260277
6046,114535.59186131
7036,174026.541347772
15244,291194.941491611
9165,243814.247437878
3434,170825.921373375
997,399683.485919186
661,214211.40351659
5178,100526.784358635
10403,442813.549916188
18518,334991.825671661
3228,64408.3451965454
15635,158415.137633148
19935,122627.102804151
15102,214797.607969359
4313,214284.022708101
10594,299761.722941164
10711,171089.268303593
13338,186449.572525184
6810,187645.211774241
7891,257060.61823014
10216,186957.034642937
6898,291635.820264188
9565,136592.64485822
13851,125677.366455122
3294,123771.700241727
3370,-49600.7089624167
16330,228367.936179966
4489,112333.226499961
17692,231878.134286061
199,191431.117313056
13106,178149.349708144
7391,126200.663303266
3672,272712.288570788
5344,211970.727435784
12932,192574.968435182
3147,176526.934576747
17790,163112.453437774
19987,101442.748744042
12669,105315.832827441
1251,124073.578772808
8464,214709.365933935
20247,275255.494917022
16761,283043.269855273
10854,288808.509125247
12125,73757.7668475858
18749,98651.2455415838
2634,149887.50291539
13919,100610.099747815
4667,126753.204588717
17777,220618.360122634
9480,131070.591423365
7095,267142.521238642
2906,175938.382707433
14531,223897.018680427
11745,164843.310189697
18192,364946.839023003
7268,150089.023935692
1498,280778.498672029
10909,132732.153788591
10485,428231.203534327
7971,234470.678215177
17515,313750.641327556
16989,357675.634504018
10551,276040.6403131
8590,379728.969009327
16619,242830.38767892
11336,239434.840488857
18600,248727.366651889
17030,319599.307684481
15464,213983.069486232
923,294971.519884858
17386,235915.406470072
13270,164984.139616324
16425,137451.15349993
10511,304170.928233605
5009,239579.057358961
5709,208194.640390703
11276,208294.302298929
3523,257707.043471807
3759,194476.279100009
17312,271766.059114818
1982,170307.962026485
6433,235331.391815973
16807,214215.202366243
1959,83993.9572035071
20170,235309.209956317
5845,244094.160875282
4218,294030.437295614
478,202401.438568392
7659,199155.765144663
18226,342595.187822406
8066,277874.941427898
10104,183695.170507778
7932,251778.660575356
6259,159641.1678855
18294,349362.847097421
6134,116647.746340171
10932,173214.510000447
9419,570083.811649598
2062,75252.1392899437
14648,205935.645442892
3705,159304.79881952
3992,300949.622937828
2386,137029.695715906
5126,116011.311086272
12383,220196.534543925
13944,224673.931231476
5321,332720.866661474
10645,519542.773252758
7648,251595.361943706
2847,168258.50694455
7077,212210.513829559
6282,177481.962767525
6555,280599.38392153
12,254141.336209192
3488,357065.729684107
1551,300439.602358579
12701,171070.013471249
682,278170.14127896
15851,254609.925950081
17404,177268.899222166
14064,182085.273338245
2310,149898.626900247
12316,101641.016425384
10911,33089.6210585509
17874,234507.612583107
5339,234021.971817037
8654,325810.574525424
15755,269572.150228336
5179,161738.971662474
18297,446614.552433266
18106,349532.878638888
8527,290642.016890802
14017,209398.599589045
15505,292386.742983667
2630,157820.34098013
11559,180394.292321743
16693,240972.516888959
570,247690.005570105
2864,140471.44729067
7840,216351.552469492
18758,24187.196754708
19194,198578.141382507
12379,63281.7373470543
6132,128361.169085748
11053,239700.903055692
7321,144984.985355605
2348,125583.5187025
9887,118745.144411881
6245,178149.770515478
18495,147378.22289723
836,267989.740879699
7933,207012.403231953
16149,277935.802876167
3999,200251.915919292
16951,391603.566917466
16038,264485.053318844
13866,114401.268121533
17766,200015.301997606
17843,279950.447796274
20405,320985.679628116
5476,236769.047670137
4446,117692.614414279
17697,178218.614700564
15727,278997.4597008
14400,207065.952934229
19880,107799.057612266
16957,309144.764826337
5226,104098.449585848
9999,78806.2046452494
18337,404352.042315842
13305,113431.426650714
15375,139446.052286495
19647,178610.210857819
3397,233714.551416689
2362,159580.865989843
15971,117408.251167263
16698,222489.284094792
5320,375531.250364689
3828,249567.375575572
17854,275283.480638367
9179,223137.186844652
14412,255626.08159792
4999,141575.07400125
8699,259928.764023995
7473,106547.120188344
5726,191996.248161144
355,151165.066533871
13643,76433.0125845068
3399,224245.158519093
12956,132784.033005536
9384,344109.996918402
17376,279702.687768114
11120,242747.269224733
20052,87557.2327582576
11642,375925.833946587
15405,200205.570687784
282,317004.993602332
19804,145119.119610678
14561,299195.496609641
11349,169806.773782685
19764,72529.6917810035
6742,209906.859649789
1932,168257.059870785
5984,272169.041792204
18942,212707.340378425
5359,237324.041249049
16961,288635.832180492
3780,225188.064283209
19758,52819.8157695523
19157,222911.192868268
5193,127079.732380551
1838,176273.334724691
4692,279401.858306292
13506,74850.5033572781
1275,224063.10334416
17978,238945.789965418
10668,464778.228665236
8523,293646.756626021
9164,163015.090323411
2696,67724.6200229277
19854,52349.874018285
3206,111096.00395074
2561,121873.929398503
8979,175454.652943191
7679,201942.778043029
12944,160819.101890344
11424,263673.553149207
9521,127019.019364872
19450,116053.776398645
2050,94305.4851056161
18943,282014.403380134
11503,323834.458327762
214,189118.28797753
17774,202701.25194727
15135,163049.784462844
13232,252485.616975449
12729,166797.536595526
16695,245689.687583969
4128,159774.512026286
19356,236428.360603056
1320,204429.569035775
2116,39972.1854709065
17291,360543.527515801
10507,276510.48994482
9452,104864.941330056
9263,33686.2238238692
18588,197570.088562398
632,191965.25338326
12161,146595.282478467
18320,325242.080246165
5715,317330.487993618
13065,137168.399084236
2370,85926.0336050038
15514,227105.687266594
446,218433.485640394
9694,128932.557013158
8925,232716.987193258
19281,171054.555646582
2928,73677.4129318799
7363,117518.702541956
6739,278515.405578708
18958,303974.575743845
11831,62276.5714622934
18169,312180.928994975
17124,175617.82148307
15334,199243.216096294
16355,162027.78393084
10765,302780.957842243
17838,297858.689442565
11887,109686.203360735
7457,193575.620813656
9191,157649.107832822
3326,111078.78208146
17017,259554.231784003
4516,204627.6475687
12518,120981.986721627
2054,76738.6645001395
12031,138409.625365042
11535,145725.655859944
14322,151432.251721853
12427,67225.1774294122
713,111527.910035594
2501,90669.562001395
8835,277803.607424066
1758,231097.131139765
12579,115817.398422963
1873,30626.0800914186
11006,377897.032748623
4953,143213.577631392
1151,38794.1950429598
18367,528339.329491147
11106,251526.558601912
17718,378838.914810891
6634,231938.989510107
17659,305818.348025332
3477,337352.619483097
4281,139384.782527339
3836,236597.420727607
5609,162314.793139044
15951,248988.573523706
13296,182746.537996931
4307,152977.178662189
7397,132307.392701835
15171,196890.108787261
4527,134146.096890713
4073,401589.058098526
14583,223389.807443352
5704,251727.744196215
5308,301756.285167499
676,244892.045466094
11469,259063.631422238
15815,307672.699948683
9639,166392.285281513
4187,264617.473162769
12977,183237.344574975
1736,244156.865503738
19739,56961.8582826876
8298,282182.66606088
17094,224207.809519076
13135,150650.509550303
15377,103159.60453271
3301,122519.614314769
9895,176147.984706562
6675,203093.305343437
10732,351480.683342548
10781,244673.900657497
9145,147233.758773102
7107,248660.114916269
19792,62683.4712614576
13941,162201.265310002
7460,151628.771776256
19163,223488.981463038
7706,243695.666667243
18881,182903.032583291
19685,93892.0637350488
14550,293823.818766475
15683,343436.537756257
18820,82988.567401934
20500,308127.917536413
17950,322726.424935237
8670,306575.968654993
14569,224413.882793802
16454,131463.103927679
15100,154777.970761474
14501,264663.27003703
3521,273629.929223695
15061,161826.600591922
15422,191291.512790475
19566,194025.033705561
5408,224200.980866748
17365,268623.377201091
19229,217438.854715342
18152,256945.225093841
5015,155638.819970765
9059,166728.80005625
15996,342065.47254501
11657,231647.454316406
18646,226306.350882175
17137,411112.420814203
4378,253876.450471081
11164,163682.2111554
12210,128095.510518761
9108,184719.955712761
10914,99269.8661326294
3668,237988.616978351
9655,80169.7140984612
8183,276603.189857647
8466,210500.795312942
8719,330185.277530447
12487,147036.609464895
4205,226160.270390098
18572,234609.61866772
1203,45176.019333941
11863,31689.2344279125
16972,214632.473308449
15969,212188.011562974
5593,199014.67921939
19898,29962.9216655458
4456,193267.899463222
6723,303350.622434265
15097,178198.406848798
8265,225400.647552411
20552,127136.896754276
17625,302117.709499439
13085,218085.178545407
14126,102860.763198082
11662,253240.711180853
12234,113029.203403074
4003,384338.532055613
3263,159576.107116543
9093,168823.711088083
19805,115865.122504382
6560,325051.858550449
17584,278540.391961215
19872,26270.2163898871
3386,276838.811520875
20461,282321.263956032
15795,256619.767122901
19175,328347.197756061
5210,114872.413090778
831,212463.283992573
9707,270682.16350828
13936,197527.690144351
4991,146937.907456462
13163,155514.343747343
16787,264375.563964449
13000,161224.147862438
18140,343909.098673673
13384,185691.550520909
8184,298548.386587199
112,244760.726875729
11411,226807.922381194
4818,162903.712400941
13897,32028.3570245518
262,202211.529720383
2451,122506.022260157
2625,172650.255216499
17593,272441.579576324
9299,334759.604329674
14304,192160.466760407
9690,236109.499794548
6186,204698.524851998
4172,203411.789463713
8457,274045.640722233
9273,271983.382323265
10416,181345.692131853
6730,429250.264130185
15616,241626.232570414
12817,108465.497121781
19955,161200.016380877
12652,99112.1424330235
8746,326038.293157728
16181,77302.7578291658
745,204651.070736279
19458,125779.51311706
16441,144112.951709766
8090,205929.912837946
14910,253212.359619751
15246,285240.9376888
17002,340559.887485645
11204,164698.865740851
1563,269513.340315702
16498,130070.826531578
17757,222370.595756992
10326,200121.477714122
4319,247303.416455997
9839,248514.280544041
11111,152037.877900015
20432,309782.199376971
6749,196821.335041382
12498,226846.847931051
483,214879.329566495
5682,286761.733712753
5261,668195.311193035
14944,178193.761297089
15596,154766.960150903
1622,463072.959949604
16360,116127.001373993
3922,229346.907124339
11364,193259.21917604
14145,222693.856443728
16025,317860.99284603
14537,208060.247757084
1651,223016.475717194
8704,325984.898035274
15989,266302.016433274
7553,168808.047602793
14148,164485.830161505
11768,179059.368614115
11078,205552.616569667
4342,136321.106506817
5772,160991.42589963
4559,356939.195222443
16255,97217.2073008583
2916,190468.363033598
3708,85215.9820125784
2571,147067.135612629
11058,216746.298008304
16945,304812.476041318
19001,184288.807500004
14423,180057.793014909
5404,230041.099095198
5437,221209.488266724
20374,282309.657084345
8781,243772.807258272
2207,152339.584548348
5505,259490.64259756
7979,205538.957700706
8647,371517.25358798
47,184152.721351477
2384,130815.645141952
17830,314990.914309087
5276,667567.026282189
3675,249518.746284945
16825,316260.590843157
4303,162485.046218895
15480,278757.294842776
14117,157875.795878347
11529,197683.355576446
19658,110431.552805997
14409,303193.807914626
1006,266607.352237879
18558,224206.745198474
2028,97429.3197379286
11734,50512.7824709291
6905,169445.838365881
3735,221950.296239295
790,208816.671144248
4880,125768.169933721
17953,244814.970951086
14869,186839.095520625
13075,145703.421951538
6037,165966.100931364
1941,109669.907787698
19817,26344.5455085598
9002,237921.377052025
13576,136520.734080557
17962,337815.336099188
