id,median_house_value
9759,1512149238.49
16124,1513229682.62
18086,1514394531.03
16332,1515199022.93
15085,1516218458.13
9149,1517190516.5
10881,1518223634.43
16076,1519272634.22
4564,1520133713.82
7125,1521261000.28
91,1522160599.37
17118,1523160262.48
3720,1524187373.39
4990,1525150326.49
9444,1526114704.58
10952,152740631.5
13042,1528198907.01
19324,1529202835.19
17243,1530262489.76
11722,1531107128.58
11362,1532190920.11
20297,1533263722.66
10717,1534345776.32
19226,1535296206.8
14900,1536162549.61
11011,1537467015.29
8012,1538243924.75
13130,153985608
10235,1540160528.84
1080,1541102069.38
1799,1542163432.53
9243,154381147.9
8460,1544234010.56
18022,1545320489.42
8981,1546242072.34
1111,154755357.49
18783,154883641.97
756,1549323297.64
7320,1550144234.97
9188,1551307578.54
19367,1552234225.36
1681,1553228813.5
14419,1554233678.45
524,1555210564
19181,1556187749.94
9092,1557140938.96
1921,155863338.86
504,1559216471.9
3254,1560126542.28
4670,1561150099.59
6372,1562253515.84
20038,156391702.27
3688,1564142812.92
1405,1565264162.37
20429,1566368588.47
15217,1567237655.78
8724,1568274326.03
17824,1569281602.7
16474,1570129955.46
18667,1571273124.73
18537,1572224111.35
2953,1573178438.68
12973,1574129794.3
14735,1575202408.71
16631,1576236715.95
11901,1577262418.5
12578,1578137319.77
16906,1579209614.06
14190,1580128971.55
2243,1581106884.23
2364,1582137168.46
1688,1583269394.9
14919,1584256128.85
9859,1585287858.46
10818,1586302739.6
15448,1587191628.7
15302,1588184196.71
15751,1589264762.17
4957,1590158020.79
11167,1591187922.07
16615,1592279580.47
5227,159393390.06
12984,1594188281.82
6493,1595175947.5
20550,1596133631.7
17236,1597268851.89
3785,1598243831.22
9412,1599231609.76
4686,1600241612.75
19746,160185560.95
9648,1602228356.7
1814,1603221949.67
18745,160467749.11
1160,160561139.09
10960,1606166611.69
4293,1607165271.6
11159,1608185538.25
8774,1609279065.47
17552,1610141803.87
11836,161164417.84
16122,1612264867.88
8016,1613237558.83
5788,1614211053.2
11864,161574374.14
16210,1616140613.34
15084,1617149333.22
1271,1618171905.69
19354,1619207741.1
4113,1620335253.4
12892,1621130166.85
14250,1622156653.2
11534,1623173245.26
16266,162478257.08
19285,1625205606.65
19815,162662184.17
20006,162774467.27
10981,1628202555.57
9970,1629212032.87
6873,1630173365.11
15274,1631218795.68
17893,1632226146.08
14786,1633208153.26
5613,1634181079.61
5152,1635120206.78
12415,1636,NA
1025,163784667.24
1085,163859053.66
12489,1639135708.57
9411,1640278283.25
7511,1641238242.04
9282,1642325157.09
8830,1643181661.9
8078,1644238478.89
386,1645227252.54
238,1646196176.82
14705,1647234066.19
8181,1648318278.79
16578,1649190990.12
16372,1650118801.5
10700,1651204833.4
4308,1652162058.75
14547,1653317296.63
15584,1654112945.9
8334,1655239371.84
17807,1656261201.47
17947,1657283539.41
857,1658259799.8
2248,1659134756.99
19416,1660166486.93
11468,1661208886.32
18861,1662245104.08
15937,1663262503.71
9338,1664310536.27
9603,166595534.68
3696,1666103593.97
6406,1667235945.92
11328,1668193547.54
3419,1669160876.9
19228,1670301412.8
13874,1671131352.13
17907,1672274936.76
10624,1673273434.58
2351,1674128782.21
7265,1675143735.37
650,1676222635.43
57,1677166175.29
20615,167874724.28
7520,1679168029.88
5762,1680205955.64
16509,1681159655.24
2651,1682149097.14
5939,1683196342.22
4192,1684267845.07
20155,1685363430.06
16139,1686284766.27
10712,1687193160.97
16876,1688329664.84
13764,168971587
19928,1690208883.98
3037,1691207963.88
13522,1692206752.94
1344,1693207003.15
1664,1694286713.15
12921,1695172862.28
8430,1696246552.31
20497,1697243320.51
13821,1698165353.18
11010,1699332802.21
1381,1700284182.91
11800,1701139611.07
11427,1702223620.08
18338,1703309191.81
8120,1704148034.26
5616,1705145882.62
11409,1706285972.9
14740,1707191144.51
19249,1708182260.62
17512,1709254819.06
13118,1710165660.24
19318,1711227835.97
8109,1712169294.47
271,1713205167.05
9548,1714111688.88
18585,1715162037.71
2055,171694750.1
1869,1717,-1276.19883788124
17586,1718306019.94
4075,1719517801.29
10124,1720227259.57
7339,1721137576.68
17765,1722182251.97
13417,1723177325.79
10002,172485691.34
7142,1725186803.26
4115,1726298965.93
6161,1727131727.88
4105,1728254252.01
11570,1729271362.63
8344,1730313416.52
17477,1731332808.06
14212,1732181917.74
19926,1733196568.86
3756,1734217628.82
1231,173535230.92
3611,1736246275.37
631,1737233622.38
4346,1738537104.93
903,1739254614.67
13743,1740431367.69
19374,1741156971.28
6284,1742181923.34
17933,1743185978.23
17642,1744309130.94
16491,1745185231.95
10397,1746201128.67
8172,1747201858.38
19466,1748141047.39
11107,1749225702.78
15346,1750146128.05
18284,1751498218.67
10330,1752287559.78
7384,1753104453.68
15941,1754281762.13
17573,1755234047.96
14585,1756232020.67
10942,1757159783.77
1023,175819774.05
13695,175958635.91
10758,1760457264.02
4780,1761165929.26
14088,1762227501.02
10912,1763182871.32
19535,176493815.23
12351,1765122128.65
2418,176643261.06
10311,1767283758.07
10084,176885426.42
6065,1769264584.06
2057,1770145079.72
99,1771207933.1
2052,177299374.25
10066,177367055.42
6468,1774222905.89
7654,1775200456.96
10434,1776177145.17
12683,1777193897.94
2395,1778118712.2
10578,1779237216.95
2306,1780183233.95
17492,1781216774.84
20597,178297135.82
20104,178398537.73
3527,1784241608
20090,1785126823.59
2037,1786160349.84
7144,1787158517.04
2684,1788135104.2
16469,1789126175.47
17710,1790210562.38
4410,1791169298.86
11964,1792121784.03
2260,1793120350.13
12771,1794117857.88
5907,1795117478.58
7342,1796123790.34
12049,1797193683.83
4944,1798158793.6
9327,1799241648.61
7900,1800254236.78
10283,1801209557.21
16599,1802299581.73
11811,1803138262.04
12290,1804100095.96
15330,1805174297.72
10074,180669152.93
9652,1807114301.89
18289,1808404640.91
13007,1809194462.01
7378,1810132114.87
6440,1811243168.07
15522,1812133372.74
20116,181388612.2
20445,1814269183.93
12494,1815152868.06
7726,1816186723.94
5676,1817361314.55
2946,181888203.04
7454,1819240886.91
18414,1820345697.98
470,1821198146.13
10899,1822217462.65
13825,182374100.01
3109,1824104500.29
2909,1825175898.55
17437,1826261150.63
15216,1827254880.94
20161,1828182016.03
12591,1829234579.82
1366,1830222370.93
2774,183145478.57
18006,1832250725.18
13220,1833130122.83
8678,1834296759.21
15211,1835237927.34
13289,1836173399.62
15628,1837338845.65
18843,183852545.77
7278,1839104618.1
3057,1840144497.98
402,1841308723.84
17504,1842218326.44
12994,1843148174.12
12263,184497301.79
11004,1845315191.02
7783,1846201241.97
605,1847223060.12
15304,1848162610.12
11101,1849279897.53
8791,1850483036
6026,1851174955.54
10996,1852248318.88
17335,1853208020.87
15411,1854108552.81
1383,1855250721.08
12646,185651193.86
2076,185783151.88
8776,1858229886.6
5396,1859149256.75
7345,1860137849.36
20540,1861184406.63
19572,186291004.61
13304,1863137659.26
7300,1864134092.06
18710,186586413
13569,1866158792.2
5736,1867187240.44
10331,1868284036.44
984,1869226326.08
10376,1870317480.8
3128,1871122371.83
973,1872306847.84
6848,1873230583.15
637,1874220683.87
5546,1875270382.23
4262,1876210237.2
1426,1877139574.85
8992,1878314912.27
11330,1879200664.97
13824,188063025.93
14121,1881147848.88
18892,1882248777.94
20007,1883115266.69
20409,1884377636.27
18217,1885274265.72
8333,1886194053.69
7347,1887144109.49
14749,1888253609.42
10538,1889368079.47
16464,1890154258.29
544,1891205198.62
14909,1892229321.35
3702,1893194406.94
15800,1894251430.66
19560,1895,NA
11738,1896115873.16
8465,1897216714.97
684,1898226292.72
9875,1899255832.48
7619,1900261189.12
18150,1901238280.13
12003,1902180992.65
10068,1903,-6130.50837687426
14522,1904,NA
5586,1905276013.64
14478,1906241219.42
2221,1907231528.11
11580,1908245614.5
4411,1909237973.44
4739,1910,NA
16416,1911163377.69
18016,1912309067.26
16733,1913252691.65
18858,191450716.11
17938,1915216185.96
20092,19161190.78
19580,1917179979.8
9486,1918162475.04
4878,1919166108.26
4440,1920234818.69
8173,1921286140.52
1176,1922,-18152.3725012088
11684,1923163509.6
6044,192485761.26
14741,1925208452.11
10751,1926336976.84
7005,1927174848.08
6393,1928409836.94
5798,1929151350.71
7136,1930198991.14
14880,1931214773.71
17182,1932327283.28
10429,1933,NA
5977,1934185880.98
11249,1935205487.54
4706,1936244720.07
13420,1937179341.69
7855,1938213082.14
18555,1939217938.73
15111,1940210194.98
435,1941252115.18
1831,1942259482.69
19849,1943112376.66
16508,1944176257.36
14140,1945177081.4
3913,1946,NA
14229,1947243223.63
3348,194817769.76
7850,1949108607.33
4151,1950213636.23
6184,1951190898.98
2985,1952104789.98
17191,1953305121.8
17651,1954243302.43
13320,1955156531.31
3927,1956168299.56
8703,1957258239.19
688,1958200432.88
8903,1959247591.02
11195,1960182188.44
15624,1961366790.08
10502,1962227733.35
3480,1963313070.59
18989,196469125.98
6084,1965217375.94
17150,1966279869.51
9096,1967228389.5
7058,1968210799.31
2688,1969208417.21
8893,1970270093.89
13200,1971128721.16
3468,1972250225.25
14294,1973190050.56
17396,1974230514.71
19227,1975334412.92
17821,1976111257.33
9533,1977110305.87
9219,197898491.27
16661,1979287272.96
16860,1980184845.4
14727,1981211989.82
9545,198284459.77
7049,1983129493.06
3802,1984245318.51
15602,1985184377.15
10815,1986307578.73
7482,1987104167.22
1846,1988355436.79
13612,1989150423.36
4759,1990163286.49
5899,1991166558.62
10841,1992191647.07
7021,1993162888.48
5122,1994217291.27
3020,1995221257.37
18914,1996183583.86
13947,1997244224.12
2593,1998130763.85
15139,1999191716.28
9118,2000164645.71
10807,2001310604.91
1917,2002119123.51
10875,2003179546.8
16869,2004209618.81
15057,2005202916.28
1662,2006325471.17
13857,200788130.33
8762,2008332333
18156,2009400087.23
13604,2010156918.92
10314,2011250729.53
6374,2012223839.04
15322,2013198052.87
13592,201467779.04
4056,2015294031.9
980,2016277324.7
11005,2017202734.19
16505,2018128131.19
19162,2019214651.77
3707,2020125411.5
3309,202185811.06
9992,202248096.57
2249,2023177960
18093,2024388969.12
6914,2025306222.9
15865,2026297694.01
6357,2027174537.95
20061,202860964.24
10021,202970235.12
18137,2030295707.44
18119,2031336926.67
14056,2032220871.85
441,2033215505.55
20581,2034121546.78
20386,2035282770.56
11627,2036253311.76
18957,2037168493.99
20270,2038184415.48
12110,2039154427.69
19152,2040138926.81
691,2041198878.62
10884,2042276287.22
1454,2043240591.86
6969,2044153289
656,2045230022.26
14209,2046192123.26
16333,2047188287.4
15494,2048267830
6181,2049184883.94
350,2050177248.91
11277,2051183000.98
12941,2052206988.37
19067,2053222532.06
17575,2054185958.33
14715,2055188906.27
4698,2056237296.01
4478,2057148815.41
8907,2058226943.63
7007,2059189959.02
17968,2060318221.12
7753,2061162484.21
1775,2062212636.35
6449,2063295233.37
17488,2064236102.91
9854,2065301264.6
12706,2066139546.58
10363,2067244307.01
16835,2068264674.69
2211,2069130496.21
13095,207074024.46
7117,2071267823.72
7105,2072232054.81
8617,2073305735.02
19755,2074105945.66
19438,2075142145.02
3844,2076151729.43
9186,2077345600.2
9894,2078198897.33
4250,2079293765.92
10663,2080286788.48
20045,208195224.65
2163,2082120986.57
1040,2083,-33121.5356025895
11040,2084360470.01
14843,2085185361.4
10882,2086218237.5
11727,2087,-10733.3495432386
20131,2088187898.18
14937,2089245601.22
1393,2090225894.38
15397,2091197857.74
13230,2092359972.41
1567,2093625402.81
12852,2094124585.41
3781,2095278830.81
16271,2096175950.41
20338,2097293229.98
9651,2098102357.15
7034,2099210254.33
3313,2100181685.68
20476,2101270949.76
17109,2102680183.48
3330,2103192057.65
13480,2104111533.61
12075,2105179656.51
13353,2106189731.55
20363,2107283025.6
7936,2108128050.05
11110,2109184005.79
939,2110216870.18
9594,2111230763.04
4848,2112135584
13961,2113140523.41
17549,2114200040.61
17254,2115259659.55
787,2116238312.94
15692,2117535772.29
1759,2118210561.25
8263,2119251375.33
13917,212097106.89
6203,2121186561.98
17596,2122231850.01
7975,2123155612.03
20164,2124558378.64
6403,2125164116.65
9021,2126320104.21
15371,2127175299.66
2337,2128142849.21
1117,212971392.99
10539,2130312160.01
1676,2131232838.64
27,2132194773.25
12686,213347147.23
8114,2134220711.86
15255,2135284859.23
19991,2136114721.8
10063,213790181.31
8365,2138162487.8
6233,2139171898.8
7316,2140146588.87
18042,2141391984.3
10797,2142438234.98
5191,2143139074.62
16228,2144166592.58
12266,214595703.08
13722,2146105288.34
15206,2147262070.45
12380,214896327.47
5848,2149242109.97
18245,2150232720.77
1469,2151257544.54
17850,2152265386.1
20272,2153358711.71
2910,2154177170.8
14006,2155287701.57
12680,2156181418.79
6329,2157246898.74
14846,2158141747.83
7636,2159226018.79
16717,2160225192.58
13241,2161234808.01
16325,2162205532.3
1928,2163145595.62
2151,2164120327.46
19950,216570072.86
11269,2166214706.87
13841,2167123849.84
1145,216839835.71
9782,2169195778.78
7382,2170119449.06
11587,2171269278.43
14523,2172199183.51
16839,2173280463.78
14062,2174231573.14
13773,2175177940.47
4296,2176165916.85
4322,2177243063.79
16011,2178323922.01
18910,2179200035.46
15295,2180200975.36
12126,2181118965.45
17393,2182231216.2
6809,2183201296.78
12304,2184188093.16
863,2185321455.66
4088,2186237520.88
5537,2187315966.7
18849,2188,-20169.4514555411
15769,2189348593.04
19155,2190228849.9
19958,2191126464.97
4165,2192189426.41
6811,2193164443.49
16154,2194254265.16
16218,2195103388.64
17261,2196243375.64
12461,2197,-16804.717588117
3485,2198298670.63
3002,2199133804.55
19823,220067103.65
14834,2201126237.03
11868,220253673.68
6097,2203191723.11
17415,2204295523.41
6085,2205266087.51
9886,2206251355.37
19385,220769677.01
19713,2208172919.2
7590,2209208849.35
16288,221088165.24
1727,2211125242.02
819,2212184358.91
20042,221359874.86
5157,2214133033.55
7847,2215154772.9
20176,2216206795.38
10455,2217150768.84
1299,2218173610.62
14437,2219167774.74
1282,2220159345.03
15053,2221232061.6
16331,2222,NA
6207,2223343946.52
15256,2224292830.61
16514,2225145785.46
2834,222691293.68
12586,2227226227.09
3268,2228129726.97
18346,2229262209.04
18743,223033950.31
6218,2231237375.02
6871,2232143932.78
11917,2233148201.15
4093,2234209251.61
14118,2235226697.06
5282,2236675017.02
5727,2237285115.12
3567,2238238022.2
13404,2239123589.07
1764,2240233943.43
18521,224121787.01
12580,224258603.68
16988,2243285398.39
19682,2244123957.99
11382,2245200856.09
3824,2246245719.4
17674,2247196754.52
10148,2248291977.69
6102,2249195330.32
10272,2250119486.63
4258,2251264805.41
12137,2252135896.63
815,2253233772.79
15907,2254326020.42
2604,225581789.37
16409,2256134658.19
4611,2257200954.36
1633,2258348370.79
5608,2259148553.35
17412,2260173131.49
5954,2261224331.8
1456,2262196356.04
7255,2263121888.58
6046,2264115453.28
7036,2265174271.02
15244,2266290076.2
9165,2267243855.31
3434,2268174697.33
997,2269409240.08
661,2270220495.68
5178,2271103475.52
10403,2272446214.11
18518,2273331795.44
3228,227468512.34
15635,2275157034.84
19935,2276116022.83
15102,2277206867.12
4313,2278218960.01
10594,2279300891.87
10711,2280169834.69
13338,2281184026.42
6810,2282190425.54
7891,2283257441.84
10216,2284185376.13
6898,2285294301.24
9565,2286136987.49
13851,2287120441.45
3294,2288132345
3370,2289,-44365.2761168458
16330,2290221527.44
4489,2291114695.6
17692,2292228293.58
199,2293198796.5
13106,2294180071.98
7391,2295127486.24
3672,2296275307.17
5344,2297213984.34
12932,2298189437.16
3147,2299181855.29
17790,2300161963.38
19987,230193886.96
12669,2302105971.9
1251,2303130164.91
8464,2304215940.07
20247,2305268836.31
16761,2306279023.03
10854,2307284785.46
12125,230872822.9
18749,230990588.77
2634,2310156687.78
13919,231197636.69
4667,2312130656.62
17777,2313215660.32
9480,2314131446.82
7095,2315267374.68
2906,2316177598.45
14531,2317220323.74
11745,2318163195.17
18192,2319360128.34
7268,2320150575.91
1498,2321289256.27
10909,2322134203.15
10485,2323429929.15
7971,2324235252.63
17515,2325308413.67
16989,2326355428.59
10551,2327274632.79
8590,2328381126.63
16619,2329243671.97
11336,2330239166.43
18600,2331244006.51
17030,2332317532.19
15464,2333211754.66
923,2334289495.72
17386,2335235645.45
13270,2336162307.54
16425,2337132589.58
10511,2338304097.87
5009,2339239840.14
5709,2340209984.2
11276,2341205891.55
3523,2342259814.4
3759,2343197929.68
17312,2344268518.92
1982,2345176638.72
6433,2346236934.38
16807,2347212410.85
1959,234887175.78
20170,2349227801.13
5845,2350244319.63
4218,2351299669.86
478,2352208255.86
7659,2353200884.55
18226,2354337385.29
8066,2355279225.85
10104,2356181091.56
7932,2357250185.53
6259,2358160194.38
18294,2359346233.32
6134,2360119240.14
10932,2361171617.09
9419,2362576070.04
2062,236379724.45
14648,2364205514.79
3705,2365166195.63
3992,2366303483.41
2386,2367140767.89
5126,2368119681.6
12383,2369236061.7
13944,2370243601.08
5321,2371337612.66
10645,2372525208.31
7648,2373252494.39
2847,2374172217.19
7077,2375211359.89
6282,2376179379.36
6555,2377281911
12,2378258982.45
3488,2379362153.37
1551,2380307248.64
12701,2381165896.68
682,2382284701.58
15851,2383254126.19
17404,2384177484.85
14064,2385181240.87
2310,2386154007.63
12316,238799082.17
10911,238835953.37
17874,2389232079.88
5339,2390237622.48
8654,2391327510.63
15755,2392266138.45
5179,2393162346.13
18297,2394442596.19
18106,2395344267.25
8527,2396291505.18
14017,2397207850.63
15505,2398286474.82
2630,2399164495.01
11559,2400178917.6
16693,2401238694.2
570,2402254514.29
2864,2403145326.45
7840,2404215930.12
18758,240517599.04
19194,2406191018.5
12379,240764885.52
6132,2408132749.41
11053,2409236822.98
7321,2410145719.17
2348,2411131249.89
9887,2412118367.25
6245,2413179964.54
18495,2414143661.29
836,2415276867.36
7933,2416207252.93
16149,2417272880.17
3999,2418204906.43
16951,2419389796.41
16038,2420261632.46
13866,2421112836.3
17766,2422194769.6
17843,2423275685.48
20405,2424313390.02
5476,2425239197.74
4446,2426120372.37
17697,2427176290.04
15727,2428276228.64
14400,2429203405.26
19880,2430100727.83
16957,2431307384.53
5226,2432105398.02
9999,243380139.01
18337,2434400191.11
13305,2435114418.39
15375,2436135141.5
19647,2437170706.33
3397,2438238547.42
2362,2439164211.83
15971,2440120010.72
16698,2441218929.32
5320,2442377573.06
3828,2443252975.32
17854,2444272044.6
9179,2445230394.87
14412,2446252816.23
4999,2447143865.26
8699,2448259991.98
7473,2449107141.65
5726,2450193123.01
355,2451157193.99
13643,245271314.11
3399,2453227179.52
12956,2454127795.64
9384,2455342006.3
17376,2456274294.88
11120,2457240712.59
20052,245879160.12
11642,2459375447.62
15405,2460195763.88
282,2461325927.66
19804,2462147725.15
14561,2463295087.32
11349,2464168716.81
19764,246566348.42
6742,2466211280.84
1932,2467176002.85
5984,2468268258.94
18942,2469206378.24
5359,2470239281.72
16961,2471285098.25
3780,2472228538.87
19758,247345112.88
19157,2474217783.07
5193,2475127454.79
1838,2476182431.24
4692,2477,NA
13506,247870246.58
1275,2479230105.65
17978,2480234835.19
10668,2481465883.05
8523,2482294483.39
9164,2483164325.81
2696,248470644.68
19854,248547470.52
3206,2486114231.19
2561,2487127970.34
8979,2488175086.11
7679,2489202976.86
12944,2490158789.85
11424,2491261793.05
9521,2492127192.78
19450,2493109379.51
2050,249499814.96
18943,2495281321.53
11503,2496324776.02
214,2497196718.18
17774,2498200656.51
15135,2499159719.94
13232,2500250242.16
12729,2501163357.03
16695,2502244634.75
4128,2503163384.17
19356,2504231600.94
1320,2505215295.37
2116,2506,NA
17291,2507357269.96
10507,2508277637.46
9452,2509118752.95
9263,251033868.24
18588,2511190974.35
632,2512202972.78
12161,2513145563.1
18320,2514321373.15
5715,2515319830.83
13065,2516134733.74
2370,251789735.71
15514,2518222538.86
446,2519224671.09
9694,2520130307.82
8925,2521231965.89
19281,2522165558.24
2928,252378216.42
7363,2524119622.59
6739,2525279432.9
18958,2526299672.25
11831,252763111.11
18169,2528310502.15
17124,2529172320.5
15334,2530195387.82
16355,2531157548.79
10765,2532317568.37
17838,2533293954.5
11887,2534105930.02
7457,2535194323.58
9191,2536155802.59
3326,2537116501.52
17017,2538258099.09
4516,2539207659.83
12518,2540117203.93
2054,254180742.26
12031,2542138160.97
11535,2543144473.93
14322,2544147773.73
12427,254565370.73
713,2546118754.29
2501,254796725.07
8835,2548277431.75
1758,2549237610.86
12579,2550112844.85
1873,255144824.06
11006,2552376380.62
4953,2553145850.21
1151,255443450.73
18367,2555527828.82
11106,2556249964.7
17718,2557378210.18
6634,2558232981.74
17659,2559299774.28
3477,2560339480.6
4281,2561142453.98
3836,2562239491.16
5609,2563167183.18
15951,2564246223.64
13296,2565177510.64
4307,2566160229.2
7397,2567132795.36
15171,2568191673.5
4527,2569136538.32
4073,2570406014.37
14583,2571219991.19
5704,2572253910.88
5308,2573306853.85
676,2574253432.21
11469,2575260026.79
15815,2576303188.2
9639,2577166365.92
4187,2578,NA
12977,2579181094.2
1736,2580250961.36
19739,258148792.15
8298,2582282024.48
17094,2583220622.92
13135,2584148223.25
15377,258599861.28
3301,2586130956.46
9895,2587175925.61
6675,2588205546.46
10732,2589350012.53
10781,2590243459.45
9145,2591149937
7107,2592250565.21
19792,259358628.53
13941,2594189364.02
7460,2595152269.57
19163,2596217973.33
7706,2597244133.65
18881,2598177425.32
19685,259986297.5
14550,2600293164.09
15683,2601339430.17
18820,260281048.27
20500,2603301505.97
17950,2604318465.05
8670,2605308658.74
14569,2606221101.04
16454,2607125350.22
15100,2608151727.01
14501,2609264162.16
3521,2610276392.82
15061,2611,NA
15422,2612188619.67
19566,2613186210.27
5408,2614226226.95
17365,2615264371.97
19229,2616210944.63
18152,2617252950.1
5015,2618155970.58
9059,2619165795.66
15996,2620339086.24
11657,2621229150.51
18646,2622223199.4
17137,2623409248.68
4378,2624255632.09
11164,2625162132.53
12210,2626127121.21
9108,2627184385.9
10914,262899183.8
3668,2629242630.97
9655,263080006.85
8183,2631276653.59
8466,2632218674.39
8719,2633328819.81
12487,2634143325.52
4205,2635227851.59
18572,2636229038.34
1203,263750419.49
11863,263836128.36
16972,2639211141.49
15969,2640207557.28
5593,2641201290.77
19898,264222645.49
4456,2643194860.73
6723,2644302963.05
15097,2645174188.95
8265,2646226241.24
20552,2647119636.31
17625,2648300209.02
13085,2649216355.42
14126,2650101371.6
11662,2651249663
12234,2652110284.34
4003,2653386070.51
3263,2654164491.66
9093,2655169010.63
19805,2656111316.39
6560,2657326565.44
17584,2658274425.2
19872,265918995.55
3386,2660279542.66
20461,2661,NA
15795,2662252780.32
19175,2663324559.41
5210,2664116662.32
831,2665219575.97
9707,2666269427.35
13936,2667207723.92
4991,2668146925.43
13163,2669153605.75
16787,2670261014.17
13000,2671158554.55
18140,2672336765.26
13384,2673178494.79
8184,2674298076.82
112,2675252049.46
11411,2676228068.31
4818,2677165093.91
13897,267829596.54
262,2679209748.69
2451,2680123943.3
2625,2681177283.54
17593,2682267913.56
9299,2683337493.06
14304,2684191030.62
9690,2685234659.7
6186,2686206408.83
4172,2687205937.57
8457,2688275749.46
9273,2689274130.8
10416,2690183220.77
6730,2691430493.28
15616,2692239891.58
12817,2693107396.62
19955,2694151360.31
12652,269598080.34
8746,2696324484.65
16181,269773202.96
745,2698214462.6
19458,2699119667.31
16441,2700138006.83
8090,2701207254.95
14910,2702250134.21
15246,2703282444.29
17002,2704335753.1
11204,2705163359.15
1563,2706276616.07
16498,2707124932.58
17757,2708217064.76
10326,2709200354.48
4319,2710249263.32
9839,2711251013.25
11111,2712153169.91
20432,2713303835.98
6749,2714198159.13
12498,2715222437.73
483,2716221681.03
5682,2717290293.53
5261,2718674995.15
14944,2719174543.23
15596,2720165666.78
1622,2721473801.5
16360,2722110710.86
3922,2723,NA
11364,2724192454.63
14145,2725218739.03
16025,2726312787.5
14537,2727204696.49
1651,2728229877.23
8704,2729326698.82
15989,2730261953.49
7553,2731168862.25
14148,2732161855.96
11768,2733173870.52
11078,2734204384.49
4342,2735141734.51
5772,2736165161.88
4559,2737370158.17
16255,273891172.81
2916,2739196583.19
3708,274090774.89
2571,2741153004.4
11058,2742214054.26
16945,2743301522.25
19001,2744178610.86
14423,2745177662.81
5404,2746232947.73
5437,2747222709.29
20374,2748275651.74
8781,2749244452.08
2207,2750158962.72
5505,2751261916.51
7979,2752205119.1
8647,2753371840.16
47,2754190719.52
2384,2755134981.88
17830,2756312286.84
5276,2757671919.92
3675,2758252861.93
16825,2759312937.99
4303,2760162400.19
15480,2761,NA
14117,2762155581.26
11529,2763195485.15
19658,2764104408.99
14409,2765301466.47
1006,2766274634.6
18558,2767222165.13
2028,2768103502.48
11734,276948989.97
6905,2770169911.53
3735,2771225875.21
790,2772216949.99
4880,2773127557.29
17953,2774239763.06
14869,2775182319.23
13075,2776146554.05
6037,2777167487.26
1941,2778116274.17
19817,277920582.49
9002,2780237453.65
13576,2781132784.36
17962,2782331315.22
6509,2783152323.14
3094,278496232.71
4437,2785107506.36
13707,2786,NA
13709,2787133201
13434,2788117891.62
12598,2789137664.38
14744,2790190164.89
1424,2791143695.07
8060,2792163218.69
12352,2793269087.33
10160,2794293393.98
10566,2795228034.43
7501,2796157020.32
13852,279785377.18
795,2798192443.93
16024,2799315034.99
14066,2800164870.05
9691,2801248601.91
11532,2802168435.53
11712,280371984.56
1189,280440837.9
3931,2805201866.76
10186,2806225516.94
12840,2807140096.55
6162,2808216463.84
9623,2809,NA
832,2810208370.52
10727,2811481702.37
14984,2812188730.36
10868,2813264479.17
10515,2814248731.81
4891,2815114027.36
898,2816266493.2
15834,2817297840.08
13132,2818106025.16
8377,2819155419.79
13682,2820190520.31
4340,2821125288.51
17860,2822212800.47
13370,2823209834.88
13548,282466179.54
16915,2825468829.72
11431,2826278775.6
3740,2827198513.13
1946,2828173220.36
180,2829211610.93
6662,2830267619.58
10834,2831250542.11
14246,2832140641.44
14095,2833120532.98
8815,2834469488.04
12767,2835124264.61
7168,2836152476.61
19997,2837117609.75
15072,2838224275.26
14931,2839,NA
14097,2840131450.24
3335,2841205956.47
9996,2842106417.64
954,2843296073.25
6428,2844160715.11
10000,284553975.1
12672,2846120957.64
14606,2847239237.44
1665,2848284227.58
15099,2849128260.96
1576,2850272750.49
7761,2851199847.77
10619,2852375856.87
4458,2853190699.84
18012,2854285854.35
3499,2855201126.41
9385,2856337406.28
19973,285786548.21
10986,2858194490.54
8887,2859292443.74
16850,2860346661.41
15294,2861296183.68
14127,2862155157.12
20553,2863161195.43
20467,2864271865.47
17367,2865287470.92
2573,2866176772.89
1555,2867360729.14
5821,2868143840.21
19223,2869272281.49
11400,2870309079.97
1944,2871124527.98
14633,2872249408.73
7246,2873143893.79
4519,2874132586.5
6657,2875153842.85
6048,2876154460.3
18877,2877162748.85
8980,2878294226.73
2901,2879109620.95
7109,2880221545.23
12971,2881128032.88
6710,2882138977.08
20630,2883,-5288.31587981901
16316,2884136152.46
14785,2885153106.42
20367,2886305833.78
18005,2887342684.01
7502,2888153309.04
1014,2889241726.77
20149,2890223024.03
8918,2891184927.96
10257,2892198514.03
2294,2893126536.4
16672,2894232953.51
5892,2895330511.88
1779,2896141492.95
14530,2897231928.51
17212,2898250632.7
19516,289938653.72
11104,2900225837.63
2302,2901,NA
5529,2902357344.36
8935,2903233979.26
2896,290478809.13
12967,2905113959
1215,2906143113.52
4241,2907285748.86
17024,2908418389.27
15064,2909140586.93
8978,2910214936.71
19674,2911148736.12
16977,2912249840.72
17484,2913361465.25
12759,2914112015.92
11177,2915198771.56
4248,2916361176.32
14445,2917211741.85
6036,2918129167.53
14913,2919205509.96
13703,292090355.46
378,2921225850
11511,2922272848.15
3445,2923147577.19
6447,2924334257.18
20191,2925307416.84
10076,2926123245.94
17149,2927391368.28
2962,2928212852.22
15329,2929151516.76
3357,29301308.61
4199,2931135304.76
